Samples	SBS96A	SBS96B	SBS96C	SBS96D
TCGA-HU-A4H0-01	22	37	152	5
TCGA-HU-A4H2-01	23	39	162	4
TCGA-HU-A4H3-01	25	114	844	0
TCGA-HU-A4H4-01	14	171	575	7
TCGA-HU-A4H5-01	24	170	111	23
TCGA-HU-A4H6-01	14	2	127	5
TCGA-HU-A4H8-01	11	0	1277	0
TCGA-HU-A4HB-01	0	5	8	0
TCGA-HU-A4HD-01	25	53	114	34
TCGA-IN-7806-01	6	15	57	11
TCGA-IN-7808-01	16	14	97	4
TCGA-IN-8462-01	3	40	85	15
TCGA-IN-8663-01	22	40	145	21
TCGA-IN-A6RI-01	15	15	94	6
TCGA-IN-A6RJ-01	7	34	105	21
TCGA-IN-A6RL-01	13	308	178	65
TCGA-IN-A6RN-01	10	57	54	34
TCGA-IN-A6RO-01	24	123	143	72
TCGA-IN-A6RP-01	21	7	137	37
TCGA-IN-A6RR-01	27	40	116	14
TCGA-IN-A6RS-01	17	9	101	5
TCGA-IN-A7NR-01	6	7	90	10
TCGA-IN-A7NT-01	1	18	89	28
TCGA-IN-A7NU-01	12	18	84	3
TCGA-IN-AB1V-01	14	10	48	3
TCGA-IN-AB1X-01	25	33	76	7
TCGA-IP-7968-01	6	6	112	9
TCGA-KB-A6F5-01	13	9	59	2
TCGA-KB-A6F7-01	0	58	56	10
TCGA-KB-A93G-01	20	31	61	15
TCGA-KB-A93H-01	35	37	196	16
TCGA-KB-A93J-01	2	8	41	4
TCGA-MX-A5UG-01	5	0	43	8
TCGA-MX-A5UJ-01	46	0	1488	0
TCGA-MX-A663-01	11	21	52	22
TCGA-MX-A666-01	15	32	62	32
TCGA-R5-A7O7-01	15	23	95	18
TCGA-R5-A7ZE-01	34	22	127	18
TCGA-R5-A7ZF-01	11	0	74	0
TCGA-R5-A7ZI-01	16	37	865	14
TCGA-R5-A7ZR-01	12	12	60	6
TCGA-R5-A804-01	3	24	58	8
TCGA-R5-A805-01	0	6	113	39
TCGA-RD-A7BS-01	6	9	46	10
TCGA-RD-A7BT-01	19	63	138	63
TCGA-RD-A7BW-01	4	13	56	17
TCGA-RD-A7C1-01	24	20	268	25
TCGA-RD-A8MV-01	13	5	62	5
TCGA-RD-A8MW-01	8	21	48	16
TCGA-RD-A8N0-01	0	0	2	0
TCGA-RD-A8N1-01	9	65	30	26
TCGA-RD-A8N2-01	0	0	2	0
TCGA-RD-A8N4-01	0	0	5	4
TCGA-RD-A8N5-01	7	2	34	0
TCGA-RD-A8N6-01	15	15	136	27
TCGA-RD-A8N9-01	14	26	113	4
TCGA-RD-A8NB-01	25	52	656	0
TCGA-SW-A7EA-01	33	63	581	10
TCGA-SW-A7EB-01	3	56	74	45
TCGA-VQ-A8DL-01	0	19	42	7
TCGA-VQ-A8DT-01	35	33	150	13
TCGA-VQ-A8DU-01	12	10	133	19
TCGA-VQ-A8DV-01	12	12	52	1
TCGA-VQ-A8DZ-01	9	43	45	10
TCGA-VQ-A8E0-01	6	40	57	20
TCGA-VQ-A8E2-01	8	13	113	13
TCGA-VQ-A8E3-01	5	88	703	3
TCGA-VQ-A8E7-01	0	11	119	10
TCGA-VQ-A8P2-01	956	949	7030	0
TCGA-VQ-A8P3-01	0	35	260	66
TCGA-VQ-A8P5-01	9	1	199	53
TCGA-VQ-A8P8-01	4	5	112	9
TCGA-VQ-A8PB-01	40	0	849	0
TCGA-VQ-A8PC-01	20	29	96	15
TCGA-VQ-A8PD-01	4	0	95	5
TCGA-VQ-A8PE-01	10	23	91	29
TCGA-VQ-A8PF-01	14	6	102	13
TCGA-VQ-A8PH-01	10	133	73	25
TCGA-VQ-A8PJ-01	14	34	98	40
TCGA-VQ-A8PK-01	14	23	48	31
TCGA-VQ-A8PM-01	3	0	54	9
TCGA-VQ-A8PO-01	19	177	706	0
TCGA-VQ-A8PP-01	36	115	1417	0
TCGA-VQ-A8PQ-01	0	0	14	3
TCGA-VQ-A8PS-01	15	2	35	7
TCGA-VQ-A8PT-01	54	133	1246	0
TCGA-VQ-A8PU-01	6	84	54	12
TCGA-VQ-A8PX-01	1	91	598	0
TCGA-VQ-A8PY-01	12	29	67	6
TCGA-VQ-A8PZ-01	8	0	97	2
TCGA-VQ-A91A-01	0	36	108	13
TCGA-VQ-A91D-01	44	0	2576	1
TCGA-VQ-A91E-01	25	112	723	0
TCGA-VQ-A91K-01	84	106	1277	2
TCGA-VQ-A91N-01	10	17	105	23
TCGA-VQ-A91Q-01	7	57	56	17
TCGA-VQ-A91S-01	3	83	96	130
TCGA-VQ-A91U-01	10	22	141	16
TCGA-VQ-A91V-01	12	23	192	71
TCGA-VQ-A91W-01	9	8	31	1
TCGA-VQ-A91X-01	15	48	171	21
TCGA-VQ-A91Y-01	3	0	47	6
TCGA-VQ-A91Z-01	22	41	95	13
TCGA-VQ-A922-01	30	42	101	34
TCGA-VQ-A923-01	11	22	87	7
TCGA-VQ-A924-01	39	241	1043	0
TCGA-VQ-A925-01	24	46	49	36
TCGA-VQ-A927-01	2	19	42	4
TCGA-VQ-A928-01	10	34	29	3
TCGA-VQ-A92D-01	18	43	88	14
TCGA-VQ-A94O-01	16	4	55	4
TCGA-VQ-A94P-01	0	8	67	25
TCGA-VQ-A94R-01	67	62	187	56
TCGA-VQ-A94T-01	16	19	65	0
TCGA-VQ-A94U-01	35	15	138	5
TCGA-VQ-AA64-01	1	144	66	98
TCGA-VQ-AA68-01	16	31	136	25
TCGA-VQ-AA69-01	4	10	63	4
TCGA-VQ-AA6A-01	11	8	93	10
TCGA-VQ-AA6B-01	5	9	78	8
TCGA-VQ-AA6D-01	0	15	858	37
TCGA-VQ-AA6F-01	8	9	37	8
TCGA-VQ-AA6G-01	11	22	130	3
TCGA-VQ-AA6I-01	11	11	92	12
TCGA-VQ-AA6J-01	1	32	122	21
TCGA-VQ-AA6K-01	8	27	55	2
TCGA-ZA-A8F6-01	1	6	33	18
TCGA-ZQ-A9CR-01	8	48	83	5
