Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E	SBS96F	SBS96G
TCGA-EQ-5647-01	6	18	33	19	13	6	15
TCGA-EQ-8122-01	25	24	102	21	22	9	25
TCGA-EQ-A4SO-01	5	72	37	0	43	32	16
TCGA-F1-6177-01	10	7	1155	57	0	127	39
TCGA-F1-6874-01	18	130	637	48	0	128	30
TCGA-F1-6875-01	6	10	59	11	7	6	16
TCGA-F1-A448-01	0	20	474	10	0	140	24
TCGA-F1-A72C-01	7	3	38	0	2	0	11
TCGA-FP-7735-01	5	11	23	15	14	3	0
TCGA-FP-7829-01	31	68	132	13	5	0	57
TCGA-FP-7916-01	1	21	80	9	8	0	6
TCGA-FP-7998-01	3	14	37	10	10	0	7
TCGA-FP-8099-01	6	12	102	42	1	0	10
TCGA-FP-8209-01	0	0	1	0	0	0	0
TCGA-FP-8210-01	0	1	0	0	0	4	0
TCGA-FP-8211-01	3	50	16	0	16	18	13
TCGA-FP-8631-01	5	29	23	13	16	15	19
TCGA-FP-A4BE-01	0	40	1343	61	0	126	71
TCGA-FP-A4BF-01	13	5	76	6	3	0	19
TCGA-FP-A8CX-01	3	30	41	17	4	1	18
TCGA-FP-A9TM-01	17	42	121	8	13	2	5
TCGA-HF-7131-01	8	11	15	0	36	9	36
TCGA-HF-7132-01	7	65	1063	54	0	141	50
TCGA-HF-7133-01	19	8	51	0	7	0	4
TCGA-HF-7134-01	29	30	116	5	17	0	158
TCGA-HF-7136-01	0	28	48	6	6	0	8
TCGA-HF-A5NB-01	0	8	1071	0	0	405	72
TCGA-HJ-7597-01	2	0	705	33	0	130	6
TCGA-HU-8238-01	10	12	68	16	18	0	78
TCGA-HU-8243-01	16	6	102	12	15	0	10
TCGA-HU-8244-01	14	1	119	11	5	0	15
TCGA-HU-8245-01	4	8	37	0	1	17	10
TCGA-HU-8249-01	5	15	112	13	16	0	14
TCGA-HU-8602-01	0	72	1263	84	0	306	36
TCGA-HU-8604-01	16	27	121	23	1	0	70
TCGA-HU-8608-01	7	9	52	8	10	14	5
TCGA-HU-8610-01	1	3	37	14	2	0	12
TCGA-HU-A4G2-01	4	13	29	13	0	3	1
TCGA-HU-A4G3-01	16	5	71	14	0	0	20
TCGA-HU-A4G6-01	8	15	52	9	0	0	12
TCGA-HU-A4G8-01	0	0	1181	57	0	354	29
TCGA-HU-A4G9-01	0	12	586	39	0	173	41
TCGA-HU-A4GC-01	7	0	109	20	1	0	33
TCGA-HU-A4GD-01	3	11	47	0	21	18	7
TCGA-HU-A4GF-01	7	13	78	11	7	9	44
TCGA-HU-A4GH-01	10	0	0	0	2	0	947
TCGA-HU-A4GJ-01	1	1	4	0	0	0	0
TCGA-HU-A4GN-01	17	100	909	45	0	197	31
TCGA-HU-A4GP-01	9	62	128	20	11	3	30
TCGA-HU-A4GQ-01	27	36	1623	59	0	212	73
TCGA-HU-A4GT-01	0	68	892	0	0	466	60
TCGA-HU-A4GU-01	0	100	1423	0	13	53	137
TCGA-HU-A4GX-01	0	43	1014	76	0	193	3
TCGA-HU-A4GY-01	9	8	54	0	1	0	7
TCGA-HU-A4H0-01	20	27	107	5	7	28	22
TCGA-HU-A4H2-01	20	30	111	6	3	5	53
TCGA-HU-A4H3-01	8	113	622	17	0	175	48
TCGA-HU-A4H4-01	0	63	275	0	0	330	99
TCGA-HU-A4H5-01	20	130	73	5	24	44	32
TCGA-HU-A4H6-01	11	4	97	12	3	0	21
TCGA-HU-A4H8-01	29	32	1164	21	7	0	35
TCGA-HU-A4HB-01	1	2	4	0	0	0	6
TCGA-HU-A4HD-01	18	40	73	14	25	24	32
TCGA-IN-7806-01	4	14	43	4	9	10	5
TCGA-IN-7808-01	10	14	68	12	1	0	26
TCGA-IN-8462-01	4	38	65	4	14	1	17
TCGA-IN-8663-01	22	14	72	0	11	0	109
TCGA-IN-A6RI-01	15	0	42	0	2	6	65
TCGA-IN-A6RJ-01	8	10	48	0	10	6	85
TCGA-IN-A6RL-01	8	185	75	0	39	113	144
TCGA-IN-A6RN-01	5	44	34	13	25	13	21
TCGA-IN-A6RO-01	15	104	94	37	52	0	60
TCGA-IN-A6RP-01	15	12	108	23	28	0	16
TCGA-IN-A6RR-01	25	28	73	3	11	0	57
TCGA-IN-A6RS-01	18	11	83	6	7	0	7
TCGA-IN-A7NR-01	6	0	39	0	2	0	66
TCGA-IN-A7NT-01	5	8	51	0	18	5	49
TCGA-IN-A7NU-01	11	8	50	0	2	4	42
TCGA-IN-AB1V-01	10	10	35	9	2	5	4
TCGA-IN-AB1X-01	18	23	43	11	4	0	42
TCGA-IP-7968-01	6	8	88	5	8	0	18
TCGA-KB-A6F5-01	13	9	47	5	3	0	6
TCGA-KB-A6F7-01	2	48	39	0	10	10	15
TCGA-KB-A93G-01	16	32	49	13	14	0	3
TCGA-KB-A93H-01	24	25	122	20	7	6	80
TCGA-KB-A93J-01	1	8	30	3	3	3	7
TCGA-MX-A5UG-01	0	0	37	15	4	0	0
TCGA-MX-A5UJ-01	24	0	1257	74	0	126	53
TCGA-MX-A663-01	6	23	39	15	17	2	4
TCGA-MX-A666-01	11	26	40	14	23	3	24
TCGA-R5-A7O7-01	11	22	68	14	14	2	20
TCGA-R5-A7ZE-01	24	11	72	16	8	0	70
TCGA-R5-A7ZF-01	8	2	58	6	0	8	3
TCGA-R5-A7ZI-01	0	42	617	55	0	188	30
TCGA-R5-A7ZR-01	7	14	45	13	3	0	8
TCGA-R5-A804-01	1	22	42	6	5	0	17
TCGA-R5-A805-01	3	0	28	0	9	0	118
TCGA-RD-A7BS-01	6	10	34	5	9	0	7
TCGA-RD-A7BT-01	17	0	26	0	16	0	224
TCGA-RD-A7BW-01	0	12	40	11	10	10	7
TCGA-RD-A7C1-01	26	12	184	5	20	0	90
TCGA-RD-A8MV-01	7	6	38	14	1	0	19
TCGA-RD-A8MW-01	10	15	34	0	14	0	20
TCGA-RD-A8N0-01	0	0	2	0	0	0	0
TCGA-RD-A8N1-01	6	37	12	2	18	34	21
TCGA-RD-A8N2-01	0	0	2	0	0	0	0
TCGA-RD-A8N4-01	0	0	5	0	4	0	0
TCGA-RD-A8N5-01	3	3	22	9	0	0	6
TCGA-RD-A8N6-01	7	17	102	22	20	17	8
TCGA-RD-A8N9-01	7	26	80	17	0	0	27
TCGA-RD-A8NB-01	3	54	476	29	0	134	37
TCGA-SW-A7EA-01	13	45	391	13	6	161	58
TCGA-SW-A7EB-01	5	51	57	12	40	0	13
TCGA-VQ-A8DL-01	0	16	32	0	6	5	9
TCGA-VQ-A8DT-01	23	18	82	16	3	0	89
TCGA-VQ-A8DU-01	11	0	59	0	7	0	97
TCGA-VQ-A8DV-01	11	10	38	5	1	0	12
TCGA-VQ-A8DZ-01	6	33	27	4	7	13	17
TCGA-VQ-A8E0-01	1	31	35	11	12	12	21
TCGA-VQ-A8E2-01	13	3	72	0	12	1	46
TCGA-VQ-A8E3-01	0	56	462	0	0	245	36
TCGA-VQ-A8E7-01	0	14	90	6	8	0	22
TCGA-VQ-A8P2-01	803	1192	5575	544	0	504	317
TCGA-VQ-A8P3-01	2	0	32	0	0	0	327
TCGA-VQ-A8P5-01	13	0	110	0	31	0	108
TCGA-VQ-A8P8-01	3	9	93	8	8	0	9
TCGA-VQ-A8PB-01	0	14	661	73	0	134	7
TCGA-VQ-A8PC-01	15	8	40	0	5	8	84
TCGA-VQ-A8PD-01	4	0	71	5	4	0	20
TCGA-VQ-A8PE-01	15	19	70	0	28	0	21
TCGA-VQ-A8PF-01	7	3	59	15	3	0	48
TCGA-VQ-A8PH-01	8	94	44	0	22	42	31
TCGA-VQ-A8PJ-01	9	5	32	4	15	10	111
TCGA-VQ-A8PK-01	9	5	12	5	12	0	73
TCGA-VQ-A8PM-01	4	0	24	0	3	0	35
TCGA-VQ-A8PO-01	0	101	416	0	0	343	42
TCGA-VQ-A8PP-01	0	56	911	0	0	540	61
TCGA-VQ-A8PQ-01	0	0	10	0	2	4	1
TCGA-VQ-A8PS-01	10	2	24	9	4	6	4
TCGA-VQ-A8PT-01	36	144	951	15	0	276	11
TCGA-VQ-A8PU-01	8	71	39	0	14	15	9
TCGA-VQ-A8PX-01	0	20	305	0	0	317	48
TCGA-VQ-A8PY-01	5	24	40	12	1	4	28
TCGA-VQ-A8PZ-01	8	1	80	5	3	0	10
TCGA-VQ-A91A-01	0	34	81	4	12	4	22
TCGA-VQ-A91D-01	5	1	2050	46	9	481	29
TCGA-VQ-A91E-01	0	53	424	4	0	332	47
TCGA-VQ-A91K-01	55	137	1013	74	5	125	60
TCGA-VQ-A91N-01	8	15	76	10	18	0	28
TCGA-VQ-A91Q-01	11	43	41	0	17	1	24
TCGA-VQ-A91S-01	7	32	27	11	65	0	170
TCGA-VQ-A91U-01	4	26	112	19	11	0	17
TCGA-VQ-A91V-01	10	0	30	0	9	0	249
TCGA-VQ-A91W-01	8	7	21	1	2	0	10
TCGA-VQ-A91X-01	16	12	73	0	6	0	148
TCGA-VQ-A91Y-01	2	2	37	5	5	0	5
TCGA-VQ-A91Z-01	19	34	66	8	11	3	30
TCGA-VQ-A922-01	17	18	45	13	16	23	75
TCGA-VQ-A923-01	2	27	67	23	2	0	6
TCGA-VQ-A924-01	10	214	740	13	0	304	42
TCGA-VQ-A925-01	15	30	23	14	21	6	46
TCGA-VQ-A927-01	1	11	22	1	2	7	23
TCGA-VQ-A928-01	7	32	22	7	3	4	1
TCGA-VQ-A92D-01	11	36	59	12	10	22	13
TCGA-VQ-A94O-01	12	6	41	12	3	5	0
TCGA-VQ-A94P-01	0	0	16	0	6	0	78
TCGA-VQ-A94R-01	49	37	107	25	36	22	96
TCGA-VQ-A94T-01	11	21	51	12	0	0	5
TCGA-VQ-A94U-01	35	7	96	0	8	0	47
TCGA-VQ-AA64-01	15	104	42	0	82	18	48
TCGA-VQ-AA68-01	17	5	62	0	12	0	112
TCGA-VQ-AA69-01	5	14	53	3	5	0	1
TCGA-VQ-AA6A-01	8	3	54	7	4	1	45
TCGA-VQ-AA6B-01	9	8	64	0	9	0	10
TCGA-VQ-AA6D-01	0	9	613	0	31	157	100
TCGA-VQ-AA6F-01	3	10	27	10	4	4	4
TCGA-VQ-AA6G-01	10	18	87	5	1	0	45
TCGA-VQ-AA6I-01	9	11	68	9	9	0	20
TCGA-VQ-AA6J-01	5	11	58	0	8	0	94
TCGA-VQ-AA6K-01	8	27	42	4	4	2	5
TCGA-ZA-A8F6-01	0	6	25	7	14	2	4
TCGA-ZQ-A9CR-01	3	31	45	9	0	13	43
